sentence_count,avg_sentence_length,avg_word_length,type_token_ratio,hapax_legomena_ratio,punctuation_density,comma_density,period_density,word_length_std,flesch_reading_ease,flesch_kincaid_grade,stopword_ratio,contraction_ratio,avg_syllables_per_word,long_word_ratio,passive_voice_hits,label
25.0,14.0,5.12,0.56,0.40285714285714286,0.03412073490813648,0.8,1.0,2.9408259286902965,49.0467142857143,9.896285714285714,0.3742857142857143,0.0,1.697142857142857,0.3142857142857143,0.28,1
15.0,18.933333333333334,4.721830985915493,0.5669014084507042,0.38380281690140844,0.02562574493444577,1.1333333333333333,1.0,2.6517497863072825,58.93034272300471,9.743295774647887,0.4225352112676056,0.0,1.5211267605633803,0.23943661971830985,0.06666666666666667,1
13.0,20.076923076923077,4.727969348659004,0.5900383141762452,0.421455938697318,0.022816166883963495,1.3076923076923077,1.0,2.467944546092031,52.58795755968171,10.912030651340995,0.4444444444444444,0.0,1.582375478927203,0.22988505747126436,0.15384615384615385,1
19.0,17.42105263157895,4.897280966767371,0.5740181268882175,0.4108761329305136,0.02148925537231384,1.0,1.0,2.4498027251917183,54.45716330100177,9.991521704563525,0.3987915407854985,0.0,1.5921450151057401,0.24471299093655588,0.05263157894736842,1
5.0,32.2,4.447204968944099,0.5279503105590062,0.38509316770186336,0.09723643807574207,3.6,1.0,3.356463350770939,30.174360248447215,17.049987577639758,0.37267080745341613,0.0,1.7018633540372672,0.2732919254658385,0.8,0
28.0,13.285714285714286,6.07258064516129,0.5994623655913979,0.4435483870967742,0.043243243243243246,0.7857142857142857,0.9285714285714286,3.427843111058905,16.417741935483917,14.269923195084488,0.31451612903225806,0.005376344086021506,2.0913978494623655,0.44623655913978494,0.03571428571428571,0
16.0,23.875,5.848167539267016,0.5261780104712042,0.3324607329842932,0.01987251593550806,1.25,1.0,3.2653959604025538,18.938524214659708,16.54899869109948,0.3769633507853403,0.0,1.9345549738219896,0.4214659685863874,0.0625,1
12.0,18.416666666666668,4.633484162895928,0.6018099547511312,0.43891402714932126,0.022709475332811275,1.0833333333333333,1.0,2.3256509984284546,66.02715120663652,8.625079185520363,0.40271493212669685,0.0,1.4434389140271493,0.2081447963800905,0.0,1
14.0,26.642857142857142,4.592493297587131,0.47989276139410186,0.3136729222520107,0.019783325482807347,1.2857142857142858,0.8571428571428571,2.524973910216522,55.500810991957124,12.136907315204905,0.514745308310992,0.010723860589812333,1.4691689008042896,0.20107238605898123,0.2857142857142857,0
18.0,21.166666666666668,6.509186351706036,0.6194225721784777,0.4330708661417323,0.03254237288135593,2.9444444444444446,1.0,3.0752666050778688,4.160282152230991,17.937440944881896,0.23622047244094488,0.0026246719160104987,2.141732283464567,0.5380577427821522,0.1111111111111111,0
14.0,21.642857142857142,4.884488448844884,0.42244224422442245,0.25742574257425743,0.009994447529150472,0.2857142857142857,1.0,2.5257466926588523,50.84769801980198,11.543783592644981,0.47194719471947194,0.0,1.5841584158415842,0.2838283828382838,0.0,0
22.0,13.045454545454545,4.843205574912892,0.4878048780487805,0.3240418118466899,0.023242630385487528,0.45454545454545453,1.0,3.053497595219412,48.86006572695598,9.685183718720307,0.36585365853658536,0.0,1.710801393728223,0.25435540069686413,0.18181818181818182,1
11.0,18.818181818181817,4.507246376811594,0.6135265700483091,0.42995169082125606,0.02711864406779661,0.9090909090909091,1.0,2.159955191021604,65.12584980237156,8.85054018445323,0.4106280193236715,0.0,1.4492753623188406,0.16908212560386474,0.09090909090909091,1
10.0,28.1,4.252669039145908,0.5088967971530249,0.3202846975088968,0.014,1.1,1.0,2.32353003178663,57.886453736654815,12.166153024911036,0.5338078291814946,0.0,1.4234875444839858,0.16725978647686832,0.0,0
